dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
2022-09-30 11:00:00,1,400.54,0.02,8.31,21.64,6.08,2.52,3.58,1.19
2022-09-30 12:00:00,1,377.18,0.03,7.28,19.49,5.48,2.8,4.06,1.23
2022-09-30 13:00:00,1,357.15,0.04,6.08,18.42,4.77,2.97,4.33,1.17
2022-09-30 14:00:00,1,360.49,0.06,6.0,16.09,4.35,3.42,4.97,1.2
2022-09-30 15:00:00,1,367.16,0.12,6.51,13.23,4.29,3.64,5.31,1.11
2022-09-30 16:00:00,1,363.83,0.23,7.2,9.83,4.17,3.42,4.96,0.9
2022-09-30 17:00:00,1,337.12,0.16,6.34,8.58,3.67,3.21,4.5,0.91
2022-09-30 18:00:00,1,313.76,0.11,5.14,9.21,3.55,3.26,4.41,1.12
2022-09-30 19:00:00,1,303.75,0.1,5.01,9.39,3.99,3.61,4.77,1.39
2022-09-30 20:00:00,1,300.41,0.1,5.14,9.3,4.41,3.92,5.07,1.38
2022-09-30 21:00:00,1,303.75,0.12,5.48,9.21,4.83,4.12,5.2,1.33
2022-09-30 22:00:00,1,327.11,0.17,6.34,9.48,5.3,4.37,5.38,1.3
2022-09-30 23:00:00,1,433.92,0.55,9.6,7.51,6.62,5.73,7.0,1.6
2022-10-01 00:00:00,1,514.03,1.62,11.82,7.06,8.82,6.22,7.53,1.46
2022-10-01 01:00:00,1,407.22,1.56,8.14,19.49,10.61,4.22,4.99,0.84
2022-10-01 02:00:00,1,390.53,1.13,7.71,31.47,11.32,3.92,4.58,0.82
2022-10-01 03:00:00,1,363.83,0.85,7.2,38.62,11.56,3.51,4.04,0.7
2022-10-01 04:00:00,1,327.11,0.62,6.0,38.27,10.13,2.58,2.99,0.54
2022-10-01 05:00:00,1,307.08,0.5,5.14,33.97,8.82,1.99,2.34,0.46
2022-10-01 06:00:00,1,293.73,0.42,4.46,28.25,7.63,1.62,1.95,0.41
2022-10-01 07:00:00,1,293.73,0.41,4.37,23.6,7.27,1.54,1.88,0.4
2022-10-01 08:00:00,1,313.76,0.41,5.06,19.67,7.75,1.84,2.26,0.48
2022-10-01 09:00:00,1,347.14,0.35,6.17,15.02,8.11,2.21,2.68,0.55
2022-10-01 10:00:00,1,594.14,1.36,11.82,6.35,8.11,4.73,5.66,1.33
2022-10-01 11:00:00,1,894.55,4.81,14.74,0.91,8.34,8.98,10.69,2.22
2022-10-01 12:00:00,2,1041.41,8.27,13.88,0.18,8.58,12.96,15.43,2.79
2022-10-01 13:00:00,2,1041.41,9.05,12.34,0.13,8.34,14.74,17.35,2.66
2022-10-01 14:00:00,2,881.2,7.04,10.97,0.22,6.91,13.23,15.46,1.92
2022-10-01 15:00:00,1,607.49,3.27,9.51,0.98,4.89,8.34,9.77,1.08
2022-10-01 16:00:00,1,333.79,0.38,5.57,4.87,4.05,3.07,3.56,0.39
2022-10-01 17:00:00,1,280.38,0.17,3.51,5.99,3.73,2.07,2.39,0.34
2022-10-01 18:00:00,1,263.69,0.13,2.51,6.35,3.49,1.83,2.1,0.34
2022-10-01 19:00:00,1,257.02,0.12,2.33,6.35,3.19,1.92,2.24,0.44
2022-10-01 20:00:00,1,253.68,0.12,2.46,6.35,3.01,2.11,2.53,0.57
2022-10-01 21:00:00,1,253.68,0.14,2.78,6.79,3.1,2.26,2.74,0.69
2022-10-01 22:00:00,1,263.69,0.18,3.47,7.42,3.46,2.47,3.05,0.8
2022-10-01 23:00:00,1,317.1,0.53,5.65,6.44,4.53,3.42,4.36,1.09
2022-10-02 00:00:00,1,383.85,1.93,7.54,7.15,6.44,4.27,5.53,1.23
2022-10-02 01:00:00,1,350.48,1.61,7.88,17.17,9.78,3.75,4.67,0.88
2022-10-02 02:00:00,1,350.48,1.24,8.57,27.18,12.04,4.05,4.89,0.87
2022-10-02 03:00:00,1,357.15,1.03,8.74,42.2,14.54,4.64,5.45,0.85
2022-10-02 04:00:00,1,363.83,0.75,9.34,60.8,17.4,5.69,6.47,0.76
2022-10-02 05:00:00,1,393.87,0.53,10.8,72.96,22.41,7.42,8.21,0.72
2022-10-02 06:00:00,1,433.92,0.36,10.97,75.82,25.27,8.67,9.48,0.66
2022-10-02 07:00:00,2,520.71,0.27,12.68,72.96,24.32,10.02,11.08,0.95
2022-10-02 08:00:00,2,667.57,0.2,16.62,67.95,22.89,12.18,13.74,1.5
2022-10-02 09:00:00,2,821.11,0.13,20.91,54.36,20.98,13.54,15.5,1.88
2022-10-02 10:00:00,2,1041.41,0.05,26.05,32.9,18.12,14.7,17.13,2.56
2022-10-02 11:00:00,2,1255.04,0.07,31.53,15.2,14.9,17.58,20.79,3.42
2022-10-02 12:00:00,2,1201.63,0.43,31.53,6.97,11.21,19.02,23.16,3.61
2022-10-02 13:00:00,2,1121.52,0.82,28.45,4.25,9.42,19.2,23.49,3.29
2022-10-02 14:00:00,2,1068.12,0.73,25.7,4.47,8.94,19.04,22.75,2.85
2022-10-02 15:00:00,2,974.66,0.32,22.28,6.88,8.7,17.0,19.85,2.18
2022-10-02 16:00:00,2,727.65,0.03,16.11,12.7,9.3,11.72,13.34,1.17
2022-10-02 17:00:00,2,654.22,0.03,14.74,13.95,8.58,10.72,12.17,1.17
2022-10-02 18:00:00,1,567.44,0.02,12.51,15.2,7.57,9.68,11.04,1.27
2022-10-02 19:00:00,1,447.27,0.02,9.08,14.48,5.96,7.49,8.71,1.17
2022-10-02 20:00:00,1,350.48,0.05,6.25,11.0,5.01,5.43,6.49,0.91
2022-10-02 21:00:00,1,300.41,0.13,5.06,7.6,4.89,3.96,4.77,0.66
2022-10-02 22:00:00,1,297.07,0.24,5.65,6.26,5.48,3.38,4.07,0.58
2022-10-02 23:00:00,1,347.14,0.68,7.45,4.87,6.44,3.96,4.95,0.82
2022-10-03 00:00:00,1,387.19,1.56,8.31,5.32,7.21,4.17,5.54,0.92
2022-10-03 01:00:00,1,427.25,1.58,10.02,11.18,9.3,4.34,5.65,0.98
2022-10-03 02:00:00,1,514.03,1.73,13.37,17.34,12.76,6.05,7.57,1.39
2022-10-03 03:00:00,1,574.11,1.34,14.91,26.82,14.78,7.47,9.08,1.68
2022-10-03 04:00:00,1,540.73,0.92,12.0,35.76,13.23,6.84,8.34,1.54
2022-10-03 05:00:00,1,507.35,0.68,10.97,38.27,13.59,6.14,7.56,1.36
2022-10-03 06:00:00,1,487.33,0.55,11.65,35.41,16.45,5.9,7.13,1.22
2022-10-03 07:00:00,1,410.56,0.44,9.42,28.25,14.54,4.46,5.35,0.85
2022-10-03 08:00:00,1,407.22,0.42,9.6,23.96,12.99,4.15,5.06,0.85
2022-10-03 09:00:00,1,427.25,0.33,10.71,18.42,12.16,4.13,5.12,0.89
2022-10-03 10:00:00,1,453.95,0.13,12.17,12.7,12.4,4.33,5.27,0.93
2022-10-03 11:00:00,1,433.92,0.14,11.14,10.28,11.56,4.35,5.31,0.93
2022-10-03 12:00:00,1,387.19,0.13,8.74,10.01,9.54,4.02,5.11,0.88
2022-10-03 13:00:00,1,453.95,0.28,9.85,8.14,8.11,5.77,7.5,1.38
2022-10-03 14:00:00,1,594.14,0.88,13.19,3.98,8.34,9.35,12.07,2.06
2022-10-03 15:00:00,2,680.92,2.85,14.57,0.7,8.82,11.74,15.24,2.25
2022-10-03 16:00:00,2,594.14,4.53,11.82,0.04,7.51,10.22,13.75,1.74
2022-10-03 17:00:00,1,507.35,5.2,9.51,0.01,7.33,9.08,12.29,1.8
2022-10-03 18:00:00,1,494.0,6.03,9.0,0.01,9.06,9.82,12.76,2.41
2022-10-03 19:00:00,2,473.98,6.54,8.48,0.01,10.85,10.5,13.32,3.07
2022-10-03 20:00:00,2,417.23,6.48,6.94,0.0,11.32,10.14,12.88,3.48
2022-10-03 21:00:00,1,370.5,6.48,5.4,0.0,11.32,9.47,12.06,3.74
2022-10-03 22:00:00,2,397.21,7.93,4.71,0.0,11.92,10.17,12.73,4.02
2022-10-03 23:00:00,2,574.11,12.41,4.76,0.2,11.92,13.08,16.34,3.89
2022-10-04 00:00:00,2,781.06,14.31,9.17,3.71,11.8,14.72,18.8,3.2
2022-10-04 01:00:00,1,447.27,2.43,12.0,39.7,15.5,7.54,8.97,0.85
2022-10-04 02:00:00,1,427.25,0.88,9.25,74.39,16.45,6.98,8.17,0.9
2022-10-04 03:00:00,2,417.23,0.58,6.85,80.82,16.93,6.4,7.52,0.95
2022-10-04 04:00:00,1,367.16,0.47,4.8,64.37,13.23,4.61,5.5,0.8
2022-10-04 05:00:00,1,350.48,0.48,4.67,54.36,11.8,3.92,4.69,0.76
2022-10-04 06:00:00,1,350.48,0.49,4.8,48.64,11.21,3.63,4.38,0.74
2022-10-04 07:00:00,1,380.52,0.68,5.83,49.35,12.16,4.08,4.98,0.95
2022-10-04 08:00:00,1,440.6,0.87,7.28,53.64,13.47,5.26,6.41,1.25
2022-10-04 09:00:00,1,507.35,1.16,8.91,46.49,12.64,6.0,7.22,1.31
2022-10-04 10:00:00,1,620.84,0.72,12.51,25.39,10.13,6.84,8.1,1.52
2022-10-04 11:00:00,1,694.27,0.17,14.05,12.34,8.46,7.95,9.38,1.84
2022-10-04 12:00:00,1,694.27,0.2,13.54,11.44,7.75,8.77,10.46,1.98
2022-10-04 13:00:00,1,654.22,0.14,12.0,13.59,7.21,9.0,10.85,1.95
2022-10-04 14:00:00,1,667.57,0.15,12.51,13.77,7.39,9.94,12.09,2.34
2022-10-04 15:00:00,2,720.98,0.25,14.74,11.35,8.46,11.01,13.34,2.75
2022-10-04 16:00:00,2,741.0,0.34,17.14,8.49,9.66,11.11,13.33,2.56
2022-10-04 17:00:00,2,694.27,0.24,17.99,7.6,10.37,10.9,12.9,2.09
2022-10-04 18:00:00,2,620.84,0.16,17.65,7.6,11.44,10.65,12.38,1.63
2022-10-04 19:00:00,2,514.03,0.17,17.48,6.97,12.76,10.13,11.44,0.93
2022-10-04 20:00:00,1,433.92,0.21,16.96,6.26,11.68,9.65,10.72,0.55
2022-10-04 21:00:00,1,380.52,0.26,14.57,5.99,10.25,8.48,9.33,0.39
2022-10-04 22:00:00,1,340.46,0.32,11.65,6.17,9.89,6.83,7.48,0.37
2022-10-04 23:00:00,1,340.46,0.58,10.37,5.99,9.66,5.64,6.34,0.53
2022-10-05 00:00:00,1,377.18,1.63,9.68,6.71,9.42,5.32,6.19,0.59
2022-10-05 01:00:00,1,403.88,2.24,9.6,11.62,10.61,5.25,6.14,0.63
2022-10-05 02:00:00,1,400.54,2.1,10.28,19.49,12.64,5.39,6.3,0.66
2022-10-05 03:00:00,1,393.87,1.72,11.14,31.47,14.54,5.9,6.89,0.63
2022-10-05 04:00:00,1,363.83,0.91,9.51,42.92,13.23,5.92,6.99,0.49
2022-10-05 05:00:00,1,357.15,0.53,8.83,46.49,13.11,5.75,6.77,0.47
2022-10-05 06:00:00,1,370.5,0.33,9.94,45.78,15.26,5.9,6.84,0.49
2022-10-05 07:00:00,1,377.18,0.25,10.8,40.41,15.97,5.87,6.78,0.52
2022-10-05 08:00:00,1,403.88,0.2,12.85,34.33,17.17,6.35,7.33,0.65
2022-10-05 09:00:00,1,467.3,0.13,17.14,28.61,20.27,7.43,8.51,0.81
2022-10-05 10:00:00,2,894.55,0.15,34.27,17.17,23.6,13.05,14.95,2.09
2022-10-05 11:00:00,3,1441.96,1.13,51.41,5.23,23.84,21.99,25.26,3.39
2022-10-05 12:00:00,4,1735.69,3.63,56.21,0.91,21.46,29.56,34.11,3.86
2022-10-05 13:00:00,4,1789.09,3.24,53.47,1.32,18.6,33.12,38.02,3.8
2022-10-05 14:00:00,4,1642.23,1.36,47.3,3.04,16.45,33.04,37.65,3.51
2022-10-05 15:00:00,4,1482.01,0.54,40.1,5.23,14.78,30.7,34.73,3.01
2022-10-05 16:00:00,2,921.25,0.01,23.99,17.34,15.14,19.23,21.27,1.22
2022-10-05 17:00:00,2,654.22,0.0,14.57,19.49,11.32,13.61,14.95,0.81
2022-10-05 18:00:00,1,487.33,0.0,8.14,19.13,7.39,9.71,10.59,0.66
2022-10-05 19:00:00,1,420.57,0.01,5.83,15.38,5.42,7.76,8.4,0.64
2022-10-05 20:00:00,1,403.88,0.03,6.08,10.73,5.36,7.09,7.7,0.74
2022-10-05 21:00:00,1,400.54,0.09,7.11,7.06,5.54,6.69,7.36,0.84
2022-10-05 22:00:00,1,417.23,0.34,8.4,4.11,6.44,6.76,7.55,1.0
2022-10-05 23:00:00,1,480.65,1.79,10.28,1.86,7.63,7.79,9.0,1.3
2022-10-06 00:00:00,1,527.38,3.74,10.97,5.1,8.7,8.11,9.63,1.28
2022-10-06 01:00:00,1,447.27,2.24,12.0,16.81,12.04,6.64,7.83,0.93
2022-10-06 02:00:00,1,447.27,1.51,14.91,26.11,16.45,7.27,8.52,1.03
2022-10-06 03:00:00,1,460.62,1.17,18.51,36.48,22.41,8.57,9.91,1.11
2022-10-06 04:00:00,2,554.08,0.78,22.62,45.42,24.8,10.84,12.44,1.41
2022-10-06 05:00:00,2,801.09,0.66,29.47,57.22,28.13,16.31,18.32,1.79
2022-10-06 06:00:00,3,1028.06,0.48,30.85,62.94,29.09,20.35,22.36,1.82
2022-10-06 07:00:00,3,1054.76,0.27,26.05,65.09,25.27,20.51,22.32,1.73
2022-10-06 08:00:00,2,974.66,0.12,21.93,67.23,22.41,18.88,20.56,1.44
2022-10-06 09:00:00,2,881.2,0.05,19.88,65.8,21.22,16.42,17.9,1.17
2022-10-06 10:00:00,2,607.49,0.02,13.37,62.94,18.12,11.29,12.43,0.6
2022-10-06 11:00:00,1,507.35,0.0,11.31,52.93,14.66,8.92,10.07,0.71
2022-10-06 12:00:00,1,473.98,0.0,10.97,43.63,13.83,8.41,9.75,0.95
2022-10-06 13:00:00,2,627.52,0.0,16.11,32.19,12.76,12.09,14.4,2.15
2022-10-06 14:00:00,2,881.2,0.03,24.33,19.85,11.68,19.23,23.17,3.17
2022-10-06 15:00:00,4,1094.82,0.27,31.19,10.19,11.09,25.94,31.21,3.23
2022-10-06 16:00:00,4,1041.41,0.54,32.56,5.23,8.94,27.7,33.14,2.28
2022-10-06 17:00:00,4,894.55,0.34,29.47,5.1,7.99,26.83,31.62,2.06
2022-10-06 18:00:00,4,807.76,0.11,26.05,7.24,8.58,25.96,30.11,2.44
2022-10-06 19:00:00,3,680.92,0.03,20.56,10.37,8.82,23.18,26.58,2.44
2022-10-06 20:00:00,2,520.71,0.01,14.91,13.23,7.57,19.48,22.14,1.71
2022-10-06 21:00:00,2,407.22,0.01,11.14,16.81,6.74,15.96,17.91,1.11
2022-10-06 22:00:00,2,350.48,0.0,9.94,30.4,9.89,11.71,12.69,0.47
2022-10-06 23:00:00,2,393.87,0.01,12.51,29.68,12.04,11.83,12.95,0.63
2022-10-07 00:00:00,2,440.6,0.17,14.57,27.89,12.28,12.46,13.86,0.66
2022-10-07 01:00:00,2,473.98,0.55,15.08,33.26,14.31,12.21,13.55,0.69
2022-10-07 02:00:00,2,534.06,0.91,15.94,50.78,20.5,12.77,14.05,0.87
2022-10-07 03:00:00,2,560.76,0.78,13.54,75.82,23.37,13.31,14.56,0.85
2022-10-07 04:00:00,1,473.98,0.45,6.94,72.24,15.14,9.17,10.1,0.59
2022-10-07 05:00:00,1,427.25,0.38,5.65,57.22,11.8,6.44,7.15,0.58
2022-10-07 06:00:00,1,427.25,0.43,6.17,49.35,12.04,5.58,6.19,0.62
2022-10-07 07:00:00,1,494.0,0.56,9.25,49.35,14.31,6.39,7.12,0.93
2022-10-07 08:00:00,1,634.19,0.53,14.74,46.49,16.93,8.54,9.54,1.39
2022-10-07 09:00:00,2,807.76,0.35,21.42,35.76,17.88,10.65,11.86,1.69
2022-10-07 10:00:00,2,1121.52,0.14,31.19,20.03,17.4,14.09,15.79,2.47
2022-10-07 11:00:00,2,1415.25,0.68,38.73,8.58,15.26,18.97,21.68,3.48
2022-10-07 12:00:00,3,1388.55,1.38,37.01,4.65,12.28,21.08,24.95,3.89
2022-10-07 13:00:00,3,1295.09,1.33,32.56,4.43,10.25,21.85,26.37,3.8
2022-10-07 14:00:00,3,1161.58,0.54,27.42,7.96,8.94,20.9,24.89,2.94
2022-10-07 15:00:00,2,907.9,0.1,19.19,15.74,7.75,15.56,18.13,1.8
2022-10-07 16:00:00,1,494.0,0.0,7.97,27.54,7.75,6.49,7.37,0.53
2022-10-07 17:00:00,1,407.22,0.0,5.23,27.18,6.26,4.62,5.28,0.38
2022-10-07 18:00:00,1,373.84,0.0,4.11,25.75,5.3,4.07,4.68,0.36
2022-10-07 19:00:00,1,353.81,0.0,3.51,21.1,4.17,4.11,4.86,0.43
2022-10-07 20:00:00,1,333.79,0.01,3.21,14.13,3.4,4.44,5.24,0.52
2022-10-07 21:00:00,1,317.1,0.05,3.3,8.67,3.25,4.61,5.33,0.59
2022-10-07 22:00:00,1,323.77,0.16,4.2,5.99,3.76,4.76,5.45,0.7
2022-10-07 23:00:00,1,377.18,0.68,6.08,3.93,4.77,5.36,6.26,0.93
2022-10-08 00:00:00,1,427.25,1.87,7.2,3.58,6.02,5.49,6.6,1.01
2022-10-08 01:00:00,1,413.89,1.61,8.14,8.94,8.11,4.85,5.84,0.85
2022-10-08 02:00:00,1,370.5,0.92,7.71,16.45,8.7,4.13,5.02,0.7
2022-10-08 03:00:00,1,310.42,0.52,5.74,15.56,7.63,2.84,3.57,0.51
2022-10-08 04:00:00,1,273.7,0.37,3.0,11.0,4.65,1.4,1.84,0.32
2022-10-08 05:00:00,1,287.06,0.37,2.25,17.52,4.05,1.18,1.54,0.33
2022-10-08 06:00:00,1,313.76,0.37,2.06,25.75,4.23,1.39,1.76,0.39
2022-10-08 07:00:00,1,330.45,0.34,1.91,28.25,3.87,1.52,1.88,0.4
2022-10-08 08:00:00,1,350.48,0.35,2.27,26.82,3.93,1.75,2.12,0.41
2022-10-08 09:00:00,1,370.5,0.34,3.04,24.68,4.11,2.19,2.55,0.42
2022-10-08 10:00:00,1,433.92,0.15,5.91,21.46,5.19,3.17,3.67,0.65
2022-10-08 11:00:00,1,460.62,0.01,7.03,18.78,5.19,3.87,4.6,0.84
2022-10-08 12:00:00,1,423.91,0.01,6.0,17.52,4.35,3.91,4.91,0.86
2022-10-08 13:00:00,1,407.22,0.01,5.57,16.99,4.23,3.93,5.0,0.89
2022-10-08 14:00:00,1,400.54,0.02,5.44,16.81,4.23,4.03,5.13,0.97
2022-10-08 15:00:00,1,393.87,0.02,5.4,16.27,4.11,3.82,4.89,0.92
2022-10-08 16:00:00,1,360.49,0.02,4.84,14.66,3.64,3.09,4.07,0.7
2022-10-08 17:00:00,1,333.79,0.02,4.5,12.34,3.64,2.93,3.88,0.71
2022-10-08 18:00:00,1,320.43,0.03,4.76,9.12,4.05,3.31,4.24,0.8
2022-10-08 19:00:00,1,307.08,0.05,4.46,5.54,3.58,3.53,4.36,0.7
2022-10-08 20:00:00,1,300.41,0.09,3.51,3.13,2.89,3.33,3.96,0.53
2022-10-08 21:00:00,1,310.42,0.14,2.7,2.44,2.71,2.63,3.09,0.4
2022-10-08 22:00:00,1,330.45,0.19,2.83,2.95,3.4,1.89,2.22,0.34
2022-10-08 23:00:00,1,373.84,0.54,3.94,2.79,4.35,2.25,2.75,0.53
2022-10-09 00:00:00,1,427.25,1.17,5.4,7.96,5.54,3.03,3.81,0.74
2022-10-09 01:00:00,1,467.3,0.58,8.74,12.34,7.75,3.86,4.81,0.92
2022-10-09 02:00:00,1,467.3,0.63,10.45,11.98,10.37,4.34,5.37,0.93
2022-10-09 03:00:00,1,460.62,0.59,12.0,14.13,13.23,4.69,5.72,0.87
2022-10-09 04:00:00,1,433.92,0.74,10.28,19.49,12.99,4.27,5.16,0.66
2022-10-09 05:00:00,1,453.95,0.66,10.71,32.19,14.31,5.04,5.88,0.66
2022-10-09 06:00:00,1,507.35,0.57,12.0,43.99,16.45,6.58,7.39,0.71
2022-10-09 07:00:00,1,514.03,0.51,10.37,43.63,15.14,6.47,7.2,0.66
2022-10-09 08:00:00,1,487.33,0.37,8.91,27.89,11.8,5.0,5.67,0.62
2022-10-09 09:00:00,1,480.65,0.31,9.0,13.59,9.54,4.01,4.65,0.6
2022-10-09 10:00:00,1,614.17,0.95,12.34,5.1,8.7,5.33,6.26,1.01
2022-10-09 11:00:00,1,720.98,2.6,13.02,1.13,7.51,7.44,9.06,1.57
2022-10-09 12:00:00,1,667.57,3.24,10.28,0.58,5.96,7.99,10.37,1.88
2022-10-09 13:00:00,1,614.17,2.96,9.25,0.53,5.48,8.38,11.27,2.18
2022-10-09 14:00:00,1,587.46,2.99,9.08,0.31,5.6,9.0,12.23,2.34
2022-10-09 15:00:00,1,527.38,3.35,8.31,0.11,5.3,8.41,11.75,2.06
2022-10-09 16:00:00,1,407.22,2.74,6.51,0.08,4.05,5.77,8.51,1.31
2022-10-09 17:00:00,1,357.15,2.74,5.23,0.05,4.23,4.88,6.89,1.28
2022-10-09 18:00:00,1,350.48,3.27,4.76,0.02,5.19,5.34,7.03,1.49
2022-10-09 19:00:00,1,340.46,3.69,4.11,0.01,5.78,5.65,7.24,1.61
2022-10-09 20:00:00,1,320.43,3.97,3.17,0.01,6.02,5.51,7.14,1.73
2022-10-09 21:00:00,1,317.1,4.64,2.53,0.0,6.56,5.53,7.28,1.9
2022-10-09 22:00:00,1,373.84,6.71,2.44,0.0,7.99,6.75,8.67,2.12
2022-10-09 23:00:00,1,534.06,10.73,2.83,0.08,9.42,9.34,11.81,2.37
2022-10-10 00:00:00,1,634.19,10.95,6.43,2.28,10.49,9.56,12.09,1.95
2022-10-10 01:00:00,1,447.27,2.1,11.48,23.96,13.83,5.6,6.83,0.93
2022-10-10 02:00:00,1,447.27,0.91,11.65,55.79,16.93,6.28,7.59,1.08
2022-10-10 03:00:00,1,447.27,0.58,9.85,77.96,19.07,6.67,8.02,1.03
2022-10-10 04:00:00,1,400.54,0.18,7.11,49.35,13.47,3.98,4.89,0.7
2022-10-10 05:00:00,1,397.21,0.14,6.94,26.82,10.85,2.72,3.46,0.64
2022-10-10 06:00:00,1,403.88,0.15,7.45,18.24,10.37,2.45,3.16,0.7
2022-10-10 07:00:00,1,390.53,0.15,6.6,13.23,8.94,2.14,2.77,0.66
2022-10-10 08:00:00,1,383.85,0.18,6.34,11.35,8.11,2.13,2.68,0.62
2022-10-10 09:00:00,1,407.22,0.21,6.85,11.98,7.75,2.21,2.71,0.58
2022-10-10 10:00:00,1,427.25,0.14,7.2,12.16,7.27,2.29,2.82,0.61
2022-10-10 11:00:00,1,427.25,0.1,6.94,11.35,6.97,2.55,3.2,0.74
2022-10-10 12:00:00,1,423.91,0.08,6.34,11.62,6.68,2.94,3.76,0.84
2022-10-10 13:00:00,1,547.41,0.2,9.0,10.37,6.2,5.94,7.56,1.58
2022-10-10 14:00:00,2,707.63,0.45,12.51,7.33,6.2,10.16,12.99,2.25
2022-10-10 15:00:00,2,734.33,0.86,13.71,4.78,5.96,11.24,14.99,2.34
2022-10-10 16:00:00,1,600.81,0.92,11.65,3.31,4.83,8.48,12.12,1.52
2022-10-10 17:00:00,1,440.6,0.44,8.4,3.89,3.73,5.78,8.3,0.9
2022-10-10 18:00:00,1,337.12,0.12,5.48,5.32,3.25,4.2,5.6,0.61
2022-10-10 19:00:00,1,297.07,0.02,3.17,8.4,3.13,2.73,3.26,0.37
2022-10-10 20:00:00,1,300.41,0.03,3.0,7.96,3.13,2.44,2.9,0.46
2022-10-10 21:00:00,1,307.08,0.08,3.64,6.44,3.73,2.43,2.96,0.6
2022-10-10 22:00:00,1,333.79,0.29,5.23,4.2,5.13,2.93,3.62,0.8
2022-10-10 23:00:00,1,403.88,1.65,6.68,1.52,6.62,4.24,5.32,1.09
2022-10-11 00:00:00,1,467.3,3.07,7.45,2.77,7.63,4.94,6.28,1.11
2022-10-11 01:00:00,1,440.6,1.3,8.4,16.99,9.3,4.75,5.8,0.85
2022-10-11 02:00:00,1,447.27,0.87,8.48,35.41,11.68,5.61,6.71,0.95
2022-10-11 03:00:00,1,453.95,0.68,8.14,51.5,14.31,6.25,7.4,0.98
2022-10-11 04:00:00,1,420.57,0.44,6.25,40.77,11.92,4.84,5.77,0.72
2022-10-11 05:00:00,1,407.22,0.45,5.48,31.83,10.13,4.12,4.9,0.59
2022-10-11 06:00:00,1,407.22,0.45,5.57,30.04,10.01,4.05,4.73,0.57
2022-10-11 07:00:00,1,410.56,0.35,5.74,24.32,9.06,3.76,4.4,0.55
2022-10-11 08:00:00,1,433.92,0.29,6.85,18.06,8.82,3.68,4.35,0.61
2022-10-11 09:00:00,1,473.98,0.22,8.74,13.59,9.06,3.86,4.52,0.67
2022-10-11 10:00:00,1,961.3,3.97,20.91,3.76,10.97,9.43,10.94,1.76
2022-10-11 11:00:00,2,1548.77,14.98,25.02,0.06,12.87,18.63,21.75,3.58
2022-10-11 12:00:00,3,1682.28,20.79,22.62,0.01,13.95,24.54,29.27,5.64
2022-10-11 13:00:00,4,1708.98,22.13,21.76,0.0,16.45,29.13,34.96,8.11
2022-10-11 14:00:00,4,1602.17,20.56,20.73,0.01,15.97,30.78,37.02,8.04
2022-10-11 15:00:00,4,1295.09,15.87,17.48,0.02,12.64,25.75,31.51,5.76
2022-10-11 16:00:00,2,807.76,8.05,12.85,0.08,7.87,14.62,18.7,2.6
2022-10-11 17:00:00,1,507.35,3.16,9.25,0.44,5.07,8.15,10.77,1.25
2022-10-11 18:00:00,1,363.83,0.73,6.34,1.74,4.17,5.01,6.48,0.76
2022-10-11 19:00:00,1,313.76,0.15,3.64,2.79,3.7,3.2,3.92,0.51
2022-10-11 20:00:00,1,310.42,0.25,2.96,1.77,3.52,2.98,3.67,0.59
2022-10-11 21:00:00,1,317.1,0.57,3.0,1.04,3.87,3.09,3.83,0.73
2022-10-11 22:00:00,1,350.48,1.34,3.64,0.63,5.01,3.77,4.7,0.98
2022-10-11 23:00:00,1,447.27,3.35,4.71,0.55,6.68,5.45,6.88,1.42
2022-10-12 00:00:00,1,540.73,3.97,8.05,4.83,8.46,6.58,8.4,1.58
2022-10-12 01:00:00,1,520.71,1.44,10.02,19.67,10.73,5.92,7.44,1.23
2022-10-12 02:00:00,1,487.33,0.87,8.05,35.41,11.56,5.62,7.17,1.16
2022-10-12 03:00:00,1,440.6,0.66,6.08,41.84,11.21,4.96,6.46,1.03
2022-10-12 04:00:00,1,397.21,0.49,4.2,33.97,8.11,3.82,4.96,0.76
2022-10-12 05:00:00,1,400.54,0.49,4.46,31.11,7.45,3.8,4.74,0.78
2022-10-12 06:00:00,1,420.57,0.54,5.44,32.54,8.34,4.22,5.07,0.91
2022-10-12 07:00:00,1,453.95,0.66,5.57,40.05,8.58,4.8,5.61,0.97
2022-10-12 08:00:00,1,547.41,0.74,6.25,53.64,9.3,6.6,7.41,1.08
2022-10-12 09:00:00,1,700.95,0.78,7.97,62.94,9.42,9.63,10.48,1.17
2022-10-12 10:00:00,2,854.49,0.27,11.82,56.51,8.46,12.78,14.0,1.44
2022-10-12 11:00:00,2,894.55,0.0,13.88,45.42,7.63,13.65,15.42,1.79
2022-10-12 12:00:00,2,787.73,0.0,12.34,37.19,6.38,12.14,14.37,1.79
2022-10-12 13:00:00,2,667.57,0.0,10.2,31.11,5.54,10.13,12.56,1.66
2022-10-12 14:00:00,1,554.08,0.01,7.71,26.46,4.65,7.72,10.07,1.39
2022-10-12 15:00:00,1,467.3,0.01,5.83,23.96,3.78,5.58,7.59,1.01
2022-10-12 16:00:00,1,403.88,0.01,3.94,23.96,3.01,4.08,5.43,0.58
2022-10-12 17:00:00,1,377.18,0.0,2.83,23.96,2.86,4.04,4.84,0.46
2022-10-12 18:00:00,1,370.5,0.0,2.36,22.89,3.13,4.46,5.0,0.42
